Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
299,60,3,1.6486864043382532,9.367344120785848,1,3,3,0,4,0,14,2,2,0,5,6,6,39,39,4,1,6,1,1,19.1049731745428,2,4,1,4,4,3,0,19.595917942265423,5,13.228756555322953,11.958260743101398,26.49528259898354,1,2,1,4,6.947937068614969,26.49528259898354,0,7.463363045520021,0,1,1,2,3,1,3,7,6,1,2,1,39.0,3,2,539,5,5,2,14.966629547095765,0.0,0.0,0,0.0,0,0,6,2007,8,4,12.072541252905651
300,20,3,1.6272506099369242,9.546812608597396,1,3,3,0,4,0,6,2,2,0,2,6,8,59,5,1,1,6,6,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,33.04542328371661,33.04542328371661,1,0,1,4,7.049254841255837,0.0,0,7.049254841255837,0,1,1,0,3,1,2,6,6,1,2,1,59.0,3,1,300,5,5,2,0.0,6.0,0.0,0,0.0,0,0,8,2009,8,3,11.973509872299472
301,190,3,1.6486864043382532,9.66459564425378,1,3,3,0,0,0,6,2,2,1,2,5,5,53,53,3,1,8,8,1,7.483314773547883,3,4,1,4,4,2,1,29.0,6,0.0,18.0,34.132096331752024,1,4,1,4,7.197435354096591,0.0,0,7.197435354096591,1,0,1,0,2,1,3,5,6,2,2,1,53.0,3,1,375,5,5,2,0.0,0.0,0.0,0,0.0,0,0,6,2006,8,4,11.964001084330445
302,60,3,1.5928377813306158,9.69437017295501,1,2,3,0,4,0,5,2,2,0,5,8,5,9,8,1,1,12,13,2,0.0,2,4,2,2,4,3,2,16.76305461424021,6,0.0,27.331300737432898,32.0624390837628,1,0,1,4,7.098375638590786,35.24202037341219,0,7.804659297056102,0,0,2,1,4,1,2,9,6,1,5,3,9.0,0,2,683,5,5,2,14.422205101855956,7.0710678118654755,0.0,0,0.0,0,0,5,2007,8,4,12.495003937382387
303,20,3,1.6990615502701534,9.525443040003957,1,0,3,0,0,0,5,2,2,0,2,7,5,5,4,1,1,12,13,1,12.24744871391589,2,4,2,2,4,3,6,0.0,6,0.0,39.25557285278104,39.25557285278104,1,0,1,4,7.340186835320115,0.0,0,7.340186835320115,0,0,2,0,3,1,2,6,6,1,5,1,5.0,2,3,843,5,5,2,21.633307652783937,9.0,0.0,0,0.0,0,0,1,2006,8,4,12.230765258120545
304,20,3,1.6032856051269204,9.190137664658664,1,3,3,0,0,0,5,2,2,0,2,5,7,34,34,1,1,12,13,2,0.0,3,4,2,4,4,3,0,29.899832775452108,6,0.0,0.0,29.899832775452108,1,4,1,4,6.795705775173514,0.0,0,6.795705775173514,1,0,1,0,3,1,3,5,6,0,3,1,31.0,3,2,552,5,5,2,16.0,0.0,0.0,0,0.0,0,0,7,2006,8,0,11.917723684090689
305,75,4,1.642487749964031,9.8193447844237,1,3,3,0,4,0,17,2,2,0,3,7,9,128,6,1,1,5,5,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,38.34057902536163,38.34057902536163,1,0,1,4,7.423568444259167,42.638011210655684,0,8.158516244806831,0,0,3,0,3,1,2,10,6,1,0,1,5.0,3,3,870,5,5,2,17.378147196982766,0.0,0.0,0,0.0,0,0,5,2008,8,4,12.594730635321957
306,20,3,1.6272506099369242,9.248214024404264,1,3,3,0,4,0,5,2,2,0,2,8,5,3,2,1,1,5,5,3,15.684387141358123,2,4,2,2,4,3,2,38.262252939417984,6,0.0,23.15167380558045,44.721359549995796,1,0,1,4,7.600902459542082,0.0,0,7.600902459542082,1,0,2,0,3,1,2,8,6,0,3,1,3.0,0,3,888,5,5,2,12.96148139681572,0.0,0.0,0,0.0,0,0,7,2007,8,4,12.631013530138995
307,60,3,1.6958374470909985,9.508517181520606,1,3,3,0,4,0,20,1,2,0,5,7,5,17,16,1,1,6,10,1,15.684387141358123,2,4,1,2,4,3,0,26.457513110645905,6,0.0,0.0,26.457513110645905,1,2,1,4,7.022868086082641,33.481338085566414,0,7.715569534520208,1,0,2,1,4,1,2,8,6,1,5,1,17.0,2,3,746,5,5,2,11.269427669584644,6.6332495807108,14.966629547095765,0,0.0,0,0,6,2007,8,4,12.323855681186558
308,50,4,1.6007244024062175,8.977146484808472,1,0,3,0,4,0,9,0,2,0,0,6,7,88,58,1,1,8,8,2,0.0,3,1,1,4,4,3,6,0.0,6,0.0,17.86057109949175,17.86057109949175,1,4,1,0,6.942156705699469,19.261360284258224,0,7.2485040723706105,0,0,1,0,3,1,1,6,6,0,3,6,0.0,1,0,0,3,3,0,0.0,12.0,0.0,0,0.0,0,0,3,2008,8,4,11.401993904262946
309,30,3,1.6007244024062175,9.420763358881013,1,0,3,0,4,0,7,2,2,0,2,4,5,69,59,1,1,12,13,2,0.0,3,4,1,4,4,3,1,16.186414056238647,6,0.0,24.474476501040833,29.34280150224242,1,0,1,4,6.7580945044277305,0.0,0,6.7580945044277305,0,0,1,0,1,1,3,4,6,0,3,5,48.0,3,2,539,5,5,2,12.569805089976535,0.0,0.0,0,0.0,0,0,3,2009,8,4,11.320553572322773
310,20,3,1.6486864043382532,9.423675982299306,1,0,3,0,4,0,16,2,2,0,2,9,5,3,2,1,1,12,13,2,0.0,2,4,2,0,4,1,2,35.6931365951495,6,0.0,24.939927826679853,43.54308211415448,1,0,1,4,7.572502985020384,0.0,0,7.572502985020384,1,0,2,0,3,1,0,8,6,3,0,1,3.0,0,3,708,5,5,2,14.422205101855956,13.228756555322953,0.0,0,0.0,0,0,11,2006,8,4,12.793859310432293
311,60,3,1.6007244024062175,8.947025655972697,1,0,3,0,4,0,8,2,2,0,5,6,5,13,12,1,1,6,6,1,10.583005244258363,3,4,2,2,4,3,0,22.759613353482084,6,0.0,13.379088160259652,26.40075756488817,1,2,1,4,6.546785410760524,28.35489375751565,0,7.313886831633462,0,0,2,1,3,1,2,6,6,1,5,1,13.0,0,2,420,5,5,2,13.784048752090222,7.937253933193772,0.0,0,0.0,0,0,5,2006,8,4,12.017330520933296
312,20,3,1.544452104946379,8.987196820661973,1,3,3,0,4,0,12,2,2,0,2,6,6,61,7,1,1,12,13,2,0.0,3,2,1,4,4,3,0,26.076809620810597,6,0.0,17.08800749063506,31.176914536239792,1,0,1,4,6.879355804460439,0.0,0,6.879355804460439,1,0,1,0,2,1,3,5,6,1,2,5,61.0,3,1,240,5,5,2,0.0,0.0,0.0,0,0.0,0,0,5,2009,8,4,11.790557201568507
313,190,4,1.590138004527852,8.961879012677683,1,3,3,0,4,0,17,0,2,1,0,5,7,67,56,1,1,8,8,2,0.0,3,4,1,2,4,2,5,22.516660498395403,6,0.0,16.911534525287763,28.160255680657446,1,4,1,4,6.675823221634848,18.027756377319946,0,7.0192966537150445,1,0,1,0,3,1,3,5,6,1,2,5,67.0,3,2,410,5,5,2,0.0,0.0,0.0,0,16.46207763315433,0,0,5,2006,8,4,11.694413341015606
314,20,3,1.7449698104440143,12.279532193216468,1,2,2,0,4,2,23,2,2,0,2,7,5,44,44,3,1,3,3,2,0.0,3,4,1,2,4,1,0,35.156791662493895,5,28.635642126552707,8.94427190999916,46.216880033165374,2,4,1,4,7.618742377670413,0.0,0,7.618742377670413,2,0,2,0,3,1,3,8,6,2,2,1,44.0,2,2,513,5,5,2,0.0,0.0,0.0,0,0.0,0,0,6,2009,8,4,12.834681304952548
315,70,4,1.5760586001492374,9.169518377455928,1,3,3,0,4,0,17,2,2,0,5,7,7,81,16,1,1,13,14,2,0.0,3,4,0,4,1,3,3,4.0,6,0.0,26.68332812825267,26.981475126464083,1,0,1,4,6.723832440821209,28.442925306655784,0,7.403061091090091,0,1,1,1,3,1,0,6,6,1,2,5,81.0,3,2,546,1,5,2,0.0,0.0,15.297058540778355,0,0.0,0,0,8,2006,8,4,12.089538829274222
316,60,3,1.6058144886858523,8.961237781491876,1,0,3,0,4,0,8,2,2,0,5,7,5,5,4,1,1,12,13,2,0.0,2,4,2,2,4,3,2,20.615528128088304,6,0.0,17.05872210923198,26.758176320519304,1,0,1,4,6.573680166960646,26.758176320519304,0,7.266827347520591,1,0,2,1,3,1,2,6,6,1,2,1,5.0,0,2,432,5,5,2,10.0,7.14142842854285,0.0,0,0.0,0,0,7,2009,8,4,12.146853285870202
317,60,3,1.65667160341297,9.473089177882752,1,0,3,0,0,0,14,2,2,0,5,7,7,29,29,1,1,5,5,1,16.673332000533065,2,4,1,2,4,3,2,26.30589287593181,6,0.0,12.36931687685298,29.068883707497267,1,4,1,4,7.050122520269059,34.64101615137755,0,7.763446388727362,1,0,2,1,4,1,0,10,6,1,5,1,26.0,2,2,484,5,5,2,16.97056274847714,13.96424004376894,0.0,0,0.0,0,0,8,2009,8,4,12.468436909997665
318,60,1,1.6156234211948597,9.104979856318357,1,3,3,0,4,0,21,2,2,0,5,8,5,1,1,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,32.984845004941285,32.984845004941285,1,0,1,4,6.992096427415888,29.512709126747414,0,7.580189417944541,0,0,2,1,3,1,2,8,6,1,2,1,1.0,2,3,1025,5,5,2,14.422205101855956,6.782329983125268,0.0,0,0.0,0,0,12,2007,8,4,12.506177237980511
319,60,3,1.6486864043382532,9.20029003612268,1,3,2,0,4,1,15,2,2,0,5,7,5,16,16,1,1,6,6,1,16.0,2,4,2,2,4,1,2,31.416556144810016,6,0.0,18.973665961010276,36.701498607005135,1,0,1,4,7.22402480828583,35.6931365951495,0,7.880804344674901,1,0,2,1,4,1,2,9,6,1,5,1,16.0,2,3,656,5,5,2,18.439088914585774,7.745966692414834,12.0,0,0.0,0,0,4,2009,8,4,12.468436909997665
320,80,3,1.6007244024062175,9.55499334068759,1,3,3,0,4,0,14,2,2,0,7,7,5,29,29,1,1,9,10,1,15.0,3,4,1,2,4,0,2,32.18695387886216,6,0.0,18.33030277982336,37.04051835490427,1,4,1,4,7.294377299288821,0.0,0,7.294377299288821,1,0,2,0,3,1,3,6,6,2,5,1,29.0,3,2,588,5,5,2,15.264337522473747,6.928203230275509,0.0,0,0.0,0,0,6,2009,8,4,12.141534124392603
321,60,3,1.6875556710616695,9.696401880595555,1,3,3,0,0,0,16,2,2,0,5,9,5,0,0,1,1,12,13,3,19.235384061671343,3,4,2,0,1,0,6,0.0,6,0.0,35.34119409414458,35.34119409414458,1,0,1,4,7.130098510125578,36.701498607005135,0,7.86172707782398,0,0,3,1,4,1,2,9,6,0,3,1,0.0,2,3,840,5,5,2,15.491933384829668,12.409673645990857,0.0,0,0.0,0,0,9,2006,6,5,12.7444443677961
322,60,3,1.6662388023817318,9.400878083541478,1,0,3,0,4,0,16,2,2,0,5,8,5,3,3,1,1,12,13,1,19.697715603592208,2,4,2,0,4,0,2,31.144823004794873,6,0.0,12.884098726725126,33.704599092705436,1,0,1,4,7.035268599281097,36.49657518178932,0,7.811163385025279,1,0,2,1,4,1,2,10,6,1,2,3,3.0,0,3,872,5,5,2,13.564659966250536,12.409673645990857,0.0,0,0.0,0,0,6,2007,8,4,12.777052192115912
323,60,3,1.6403792701103175,9.24763615671988,1,0,3,0,4,0,20,2,2,0,5,7,5,21,20,1,1,9,10,1,13.114877048604,2,4,1,4,4,1,3,5.291502622129181,0,38.39270764090493,0.0,38.7556447501522,1,0,1,4,7.347943823148687,34.307433596816885,0,7.912056888179006,1,0,2,1,4,1,2,8,6,1,5,1,20.0,0,2,576,5,5,2,14.177446878757825,9.797958971132712,0.0,0,0.0,0,0,8,2007,8,4,12.614865543731012
324,20,4,1.5409890916538367,8.669055540725484,1,3,3,0,4,0,17,2,2,0,2,3,8,51,1,1,1,12,13,2,0.0,3,2,1,4,4,3,0,16.0,6,0.0,30.099833886584822,34.08812109811862,1,0,1,4,7.0587581525186645,0.0,0,7.0587581525186645,1,0,1,0,3,1,3,6,6,0,3,1,51.0,3,1,220,1,5,2,11.916375287812984,9.899494936611665,0.0,0,0.0,0,0,7,2006,8,4,11.745425111208464
325,80,3,1.6605515380991513,9.330343164370879,1,3,3,0,0,0,12,4,2,0,7,7,7,43,3,4,6,13,14,1,17.320508075688775,2,2,1,2,4,3,6,0.0,6,0.0,26.645825188948457,26.645825188948457,1,0,1,4,7.5485559791698735,32.863353450309965,0,7.999007213243955,0,0,2,1,5,1,2,11,6,1,2,3,49.0,0,2,564,5,5,2,15.491933384829668,0.0,0.0,0,0.0,0,0,6,2010,8,4,12.396693005138824
326,45,4,1.544452104946379,8.517193191416238,1,3,3,0,4,0,9,5,2,0,1,5,6,66,57,1,1,8,8,2,0.0,3,4,1,4,4,0,1,10.770329614269007,6,0.0,24.576411454889016,26.832815729997478,1,3,0,1,6.688354713946762,0.0,0,6.688354713946762,0,0,1,0,2,1,3,5,6,0,3,5,66.0,3,2,360,5,5,2,0.0,0.0,15.620499351813308,0,0.0,0,0,12,2007,8,4,11.37366339763672
327,120,3,1.4697344922755988,9.291551627401006,1,0,3,0,1,0,24,2,2,4,2,8,5,15,15,1,1,3,3,2,0.0,2,4,2,2,4,1,2,40.23679907746142,6,0.0,10.0,41.46082488325576,1,0,1,4,7.449498005382849,0.0,0,7.449498005382849,2,0,1,1,1,1,2,6,6,2,2,1,15.0,0,2,473,5,5,2,11.045361017187261,5.477225575051661,0.0,0,0.0,0,0,5,2008,2,4,12.688498794774466
328,20,3,1.6272506099369242,9.358760377094455,1,3,3,0,4,0,12,2,2,0,2,6,5,46,46,3,1,13,14,1,13.228756555322953,3,4,1,4,4,3,5,23.769728648009426,6,0.0,28.600699292150182,37.1887079635741,1,4,1,4,7.232010331664759,0.0,0,7.232010331664759,0,0,1,1,3,1,3,7,6,0,3,1,46.0,2,1,292,5,5,2,0.0,6.708203932499369,0.0,0,0.0,0,0,4,2006,8,4,11.886211674714158
329,75,3,1.6007244024062175,9.38328476695754,1,0,0,0,4,0,3,4,2,0,4,6,6,93,15,1,1,13,15,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,29.0516780926679,29.0516780926679,1,2,0,0,7.275864600546533,26.248809496813376,0,7.665753431861699,0,0,2,0,5,1,2,10,6,0,3,5,79.0,3,2,441,5,5,2,0.0,7.745966692414834,16.3707055437449,0,0.0,0,0,7,2009,8,4,12.27606501735021
330,70,4,1.5760586001492374,8.764365720529808,1,3,3,0,0,0,9,2,2,0,5,5,5,89,59,1,1,13,15,2,0.0,3,4,2,4,4,2,6,0.0,6,0.0,24.413111231467404,24.413111231467404,1,4,0,4,6.39024066706535,24.413111231467404,0,7.083387847625295,0,0,1,0,3,1,3,6,6,0,3,5,89.0,3,1,189,1,1,0,0.0,0.0,11.704699910719626,0,0.0,0,0,7,2009,8,4,11.26446410567173
331,90,3,1.6007244024062175,9.270870871716214,1,0,3,0,4,0,12,2,2,2,2,5,4,43,43,1,1,6,6,1,9.16515138991168,3,4,1,4,4,3,2,6.324555320336759,5,16.24807680927192,37.73592452822641,41.569219381653056,1,4,1,4,7.454719949364001,0.0,0,7.454719949364001,0,1,2,0,6,2,3,10,6,0,3,5,5.0,3,1,352,5,5,2,12.449899597988733,0.0,0.0,0,0.0,0,0,11,2007,8,4,11.686878772093667
332,20,3,1.6032856051269204,9.008958312443486,1,3,3,0,4,0,12,2,2,0,2,5,6,49,15,1,1,13,14,2,0.0,3,4,1,4,4,3,5,29.086079144497972,6,0.0,14.491376746189438,32.49615361854384,1,1,1,4,6.962243464266207,0.0,0,6.962243464266207,1,0,1,0,3,1,3,6,6,0,3,1,49.0,2,1,308,5,5,2,0.0,0.0,0.0,0,0.0,0,0,8,2007,8,4,11.842229212112828
333,20,3,1.6382488834516562,9.273784544532717,1,0,3,0,4,0,16,2,2,0,2,8,5,6,5,1,1,12,13,1,17.204650534085253,2,4,2,2,4,3,2,33.52610922848042,4,21.88606862823929,40.0374824383352,56.621550667568265,1,0,1,4,7.395721608602045,0.0,0,7.395721608602045,1,0,2,0,3,1,2,7,6,1,2,1,6.0,2,3,880,5,5,2,0.0,0.0,0.0,0,0.0,0,0,10,2009,8,4,12.556729517143344
334,120,4,1.573118124014776,9.011645501064283,1,3,3,0,3,0,16,2,2,4,2,7,5,4,4,1,1,12,13,3,12.083045973594572,2,4,2,2,4,0,2,26.832815729997478,6,0.0,25.25866188063018,36.851051545376556,1,0,1,4,7.213768308118642,0.0,0,7.213768308118642,1,0,2,0,2,1,2,6,6,1,2,1,4.0,2,2,484,5,5,2,13.856406460551018,5.477225575051661,0.0,0,0.0,0,0,7,2008,8,4,12.240474072247506
335,60,3,1.573118124014776,9.109635667854551,1,0,3,0,4,0,8,2,2,0,5,6,5,10,10,1,1,12,13,2,0.0,3,4,2,2,4,1,2,28.77498913987632,6,0.0,10.723805294763608,30.708305065568176,1,2,1,4,6.849066282633458,26.362852652928137,0,7.401231264413015,1,0,2,1,3,1,3,7,6,2,5,1,10.0,0,2,472,5,5,2,10.0,6.164414002968976,0.0,0,0.0,0,0,7,2008,8,4,12.165250651009918
336,190,3,1.6007244024062175,12.011638020852416,0,0,1,0,0,2,23,2,2,1,0,5,6,43,43,1,1,9,10,2,0.0,3,4,1,4,4,1,0,35.34119409414458,1,12.12435565298214,10.14889156509222,38.71692136521188,1,0,1,4,7.389563953677635,12.922847983320086,0,7.487733761436444,2,0,2,0,3,1,3,7,6,2,2,1,43.0,0,2,529,5,5,2,25.88435821108957,0.0,0.0,0,0.0,0,700,8,2008,8,4,12.341258918085241
337,20,3,1.6403792701103175,9.557964480394498,1,0,1,0,0,0,22,2,2,0,2,9,5,2,1,3,1,12,13,3,14.142135623730951,2,4,2,0,4,1,2,35.34119409414458,6,0.0,25.942243542145693,43.840620433565945,1,0,1,4,7.561121589530238,0.0,0,7.561121589530238,1,0,2,0,3,1,2,8,6,1,2,1,2.0,0,3,676,5,5,2,13.341664064126334,7.14142842854285,0.0,0,0.0,0,0,7,2007,8,4,12.841129801965447
338,20,3,1.6032856051269204,9.119868468812108,1,3,3,0,4,0,5,2,2,0,2,7,5,6,5,1,1,12,13,1,10.63014581273465,2,4,2,2,4,0,2,28.460498941515414,6,0.0,26.94438717061496,39.191835884530846,1,0,1,4,7.336936913707618,0.0,0,7.336936913707618,1,0,2,0,3,1,2,7,6,0,3,1,6.0,2,2,532,5,5,2,13.856406460551018,8.602325267042627,0.0,0,0.0,0,0,12,2008,8,4,12.273731294003989
339,20,3,1.6507118379778205,9.557116483735667,1,3,3,0,0,0,14,2,2,0,2,7,7,22,8,1,1,13,14,2,0.0,2,4,1,2,4,2,0,14.594519519326424,6,0.0,31.54362059117501,34.75629439396553,1,0,1,4,7.390798521735676,0.0,0,7.390798521735676,1,0,2,0,3,1,2,8,6,0,3,1,22.0,2,2,440,5,5,2,10.392304845413264,6.708203932499369,0.0,0,0.0,0,400,5,2006,8,4,12.218495165528731
340,20,3,1.5928377813306158,9.425451751593128,1,0,3,0,4,0,12,1,2,0,2,6,7,51,11,3,1,13,14,1,13.2664991614216,3,4,1,4,0,3,5,24.186773244895647,6,0.0,25.099800796022265,34.85685011586675,1,4,1,0,7.102499355774649,0.0,0,7.102499355774649,0,0,1,0,3,1,3,6,6,0,3,1,51.0,3,1,297,5,5,2,0.0,0.0,0.0,0,15.297058540778355,0,0,6,2009,8,4,11.951180395901384
341,60,3,1.6382488834516562,9.560363239834537,1,3,3,0,4,0,23,2,2,0,5,8,5,8,8,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,31.096623610932426,31.096623610932426,1,0,1,4,6.900730664045173,30.24896692450835,0,7.553810852008231,0,0,2,1,4,1,2,9,6,0,3,1,8.0,0,2,431,5,5,2,11.61895003862225,0.0,0.0,0,0.0,0,0,4,2010,8,4,12.220468525813907
342,20,2,1.5760586001492374,9.035986984831405,1,3,3,0,4,0,20,1,2,0,2,4,4,59,59,1,1,13,0,2,0.0,1,1,1,4,0,3,6,0.0,6,0.0,26.851443164195103,26.851443164195103,1,2,1,4,6.734591659972948,0.0,0,6.734591659972948,0,0,1,0,2,1,3,4,6,0,3,4,59.0,3,1,294,5,5,0,15.811388300841896,0.0,4.898979485566356,0,0.0,0,0,9,2009,8,4,11.314474526246391
343,90,3,1.6007244024062175,9.052984561199976,1,3,3,0,4,0,12,2,2,2,2,3,4,57,56,1,1,11,12,1,18.439088914585774,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,5,1,0,0,6.946975992135418,0.0,0,6.946975992135418,0,0,2,0,2,2,3,6,6,0,3,5,57.0,3,2,400,5,5,2,0.0,0.0,0.0,0,0.0,0,0,5,2006,8,4,11.379394072345706
344,120,3,1.584625818705653,9.08805973726735,1,0,3,0,4,0,16,2,2,4,2,9,5,3,3,3,1,8,8,1,24.819347291981714,0,4,2,0,4,3,2,5.291502622129181,6,0.0,40.69397989875161,41.036569057366385,1,0,1,4,7.428927194802272,0.0,0,7.428927194802272,0,0,2,0,2,1,0,6,6,1,0,1,3.0,2,2,564,5,5,2,22.24859546128699,8.48528137423857,0.0,0,0.0,0,0,7,2008,8,4,12.491251587763836
345,160,4,1.4890953247181091,7.860185057472165,1,3,3,0,4,0,10,2,2,4,5,5,3,34,34,1,1,5,5,2,0.0,3,4,1,2,4,3,5,11.357816691600547,1,15.231546211727817,13.228756555322953,23.15167380558045,1,4,1,4,6.284134161070802,24.0,0,7.013915474810528,0,0,1,1,3,1,3,4,6,0,3,1,34.0,3,1,336,5,5,2,13.490737563232042,0.0,0.0,0,0.0,0,0,4,2010,8,4,11.350406535472453
346,50,3,1.590138004527852,8.769507120030227,1,3,3,0,4,0,3,6,2,0,0,6,5,67,56,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,31.176914536239792,31.176914536239792,1,2,1,4,6.879355804460439,24.596747752497688,0,7.3632795869630385,0,0,1,0,3,1,1,6,6,1,2,5,67.0,3,1,312,5,5,2,0.0,0.0,0.0,0,0.0,0,0,10,2006,8,4,11.850825253582627
347,20,3,1.6007244024062175,9.455010553834672,1,0,3,0,1,0,12,2,2,0,2,6,8,47,9,3,1,8,8,2,0.0,3,2,1,4,4,2,1,22.315913604421397,6,0.0,21.447610589527216,30.95157508108432,1,4,1,4,6.86484777797086,0.0,0,6.86484777797086,0,0,1,0,2,1,3,5,6,0,3,1,47.0,2,1,301,5,5,2,0.0,0.0,0.0,0,0.0,0,15500,4,2007,8,4,11.928340903931561
348,20,3,1.6007244024062175,9.775654181026242,1,0,3,0,4,0,12,2,2,0,2,6,5,49,49,1,1,13,14,1,5.477225575051661,3,4,1,4,4,3,1,35.63705936241092,6,0.0,14.422205101855956,38.44476557348217,1,0,1,0,7.298445101508147,0.0,0,7.298445101508147,1,0,2,0,3,1,3,6,6,2,2,1,49.0,3,2,498,5,5,2,0.0,6.324555320336759,0.0,0,0.0,0,0,12,2009,8,4,11.967180737247824
349,160,3,1.4890953247181091,7.803026643632217,1,3,3,0,4,0,16,2,2,3,5,7,5,5,4,1,1,12,15,3,10.295630140987,2,4,2,2,4,3,2,23.93741840717165,6,0.0,13.820274961085254,27.640549922170507,1,0,1,4,6.638567789166521,29.359836511806396,0,7.3938782901077555,1,0,2,1,2,1,2,6,6,0,3,3,5.0,2,2,474,5,5,2,0.0,5.196152422706632,0.0,0,0.0,0,0,10,2008,8,4,11.944707881395766
350,60,3,1.5640229234774088,9.924808634239811,1,1,3,0,4,0,16,2,2,0,5,9,5,1,0,3,1,5,5,1,29.49576240750525,0,4,2,0,4,3,2,37.54996671103717,6,0.0,20.92844953645635,42.988370520409354,1,0,1,4,7.521859252201629,29.664793948382652,0,7.911324018963353,1,0,2,1,4,1,0,10,6,2,0,1,0.0,0,3,706,5,5,2,0.0,0.0,0.0,0,0.0,0,0,4,2006,6,5,12.988040814744458
351,120,3,1.5981299899944055,8.964439833539357,1,0,3,0,4,0,16,2,2,4,2,9,5,0,0,3,1,8,8,1,19.026297590440446,0,4,2,0,4,3,6,0.0,6,0.0,43.23193264243457,43.23193264243457,1,0,1,4,7.533158807455563,0.0,0,7.533158807455563,0,0,2,0,2,1,0,6,6,1,2,1,0.0,2,2,617,5,5,2,14.491376746189438,7.3484692283495345,0.0,0,0.0,0,0,12,2007,6,5,12.669998467265833
352,120,3,1.6007244024062175,8.569975376855206,1,0,2,0,4,1,4,2,2,0,2,7,5,20,20,1,1,13,14,2,0.0,3,4,2,2,4,1,2,32.89376840679705,6,0.0,19.261360284258224,38.118237105091836,1,2,1,4,7.2813856635702825,0.0,0,7.2813856635702825,1,0,1,1,2,1,2,6,6,1,5,1,20.0,2,2,445,5,5,2,0.0,8.94427190999916,0.0,0,13.564659966250536,0,0,12,2006,8,0,12.154779351142624
353,50,3,1.5760586001492374,9.114269903225448,1,3,3,0,4,0,7,0,2,0,0,5,6,67,58,1,1,12,13,2,0.0,3,4,1,4,0,2,3,15.362291495737216,5,19.493588689617926,0.0,24.819347291981714,1,4,0,4,6.423246963533519,22.24859546128699,0,7.01301578963963,0,1,1,0,3,1,3,5,6,0,3,5,67.0,3,1,200,5,1,2,6.928203230275509,0.0,0.0,0,0.0,0,0,3,2008,5,4,11.461632170582678
354,30,4,1.5760586001492374,9.050171619823361,1,3,3,0,4,0,17,2,2,0,2,6,8,82,7,1,1,12,13,2,0.0,3,2,0,4,4,3,6,0.0,6,0.0,24.979991993593593,24.979991993593593,1,2,1,4,6.579251212010101,0.0,0,6.579251212010101,0,0,1,0,2,1,3,5,6,0,3,5,5.0,3,2,484,5,5,2,10.295630140987,0.0,0.0,0,0.0,0,0,5,2010,8,4,11.570250531589497
355,50,3,1.5760586001492374,9.035986984831405,1,3,0,0,4,0,18,2,2,0,0,6,5,66,6,1,1,13,8,2,0.0,3,4,1,4,4,3,3,19.697715603592208,6,0.0,23.49468024894146,30.659419433511783,1,0,1,4,7.083387847625295,20.074859899884732,0,7.374629015218945,0,0,1,0,2,1,3,6,6,2,2,1,66.0,3,1,240,5,5,2,0.0,0.0,10.392304845413264,0,0.0,0,0,6,2006,8,4,11.84939770159144
356,20,3,1.6771680819442163,9.328034514792826,1,1,3,0,4,0,5,2,2,0,2,6,5,12,12,1,1,12,13,2,0.0,2,2,2,2,1,3,0,18.275666882497067,1,23.323807579381203,17.944358444926362,34.64101615137755,1,0,1,4,7.090076835776092,0.0,0,7.090076835776092,1,0,2,0,3,1,2,6,6,0,3,1,12.0,2,2,521,5,5,2,0.0,5.0990195135927845,0.0,0,0.0,0,0,8,2007,8,4,12.086725887897607
357,20,3,1.6007244024062175,9.13216259091216,1,0,3,0,4,0,8,2,2,0,2,6,6,17,17,1,1,6,6,1,10.295630140987,3,4,2,2,4,3,2,23.664319132398465,6,0.0,24.454038521274967,34.02939905434711,1,2,1,4,7.062191632286556,0.0,0,7.062191632286556,1,0,2,0,3,1,2,6,6,0,3,1,17.0,2,2,400,5,5,2,10.954451150103322,5.0990195135927845,0.0,0,0.0,0,0,7,2009,8,4,12.061046873479915
